CustomerID,country,max_price,total_value,frequency,avg_items,recency,avg_order_time
14921.0,United Kingdom,5.45,1316.0700000000002,2,39.0,31,171.0
14922.0,United Kingdom,12.75,843.74,2,25.0,394,114.0
14923.0,United Kingdom,12.75,749.0999999999998,1,44.0,51,0.0
14924.0,United Kingdom,125.0,931.01,3,10.333333333333334,246,196.5
14926.0,United Kingdom,6.75,337.65,2,1.5,382,216.0
14927.0,United Kingdom,6.75,308.19999999999993,1,20.0,397,0.0
14928.0,United Kingdom,4.95,204.46,1,21.0,628,0.0
14929.0,United Kingdom,8.5,836.69,2,17.0,33,389.0
14930.0,Channel Islands,45.95,5136.64,6,46.5,109,99.2
14931.0,Channel Islands,9.95,864.68,4,9.5,5,78.33
14932.0,Channel Islands,14.95,879.6599999999999,2,23.0,366,20.0
14933.0,Channel Islands,2.95,885.0,4,1.0,444,0.0
14934.0,Channel Islands,16.95,2471.070000000001,5,36.6,82,89.5
14935.0,Channel Islands,4.25,2849.8299999999995,2,13.0,298,322.0
14936.0,Channel Islands,39.95,12378.460000000003,12,43.916666666666664,34,49.73
14937.0,Channel Islands,10.95,1617.63,3,11.333333333333334,57,36.5
14938.0,Channel Islands,16.95,2289.43,2,35.5,563,0.0
14940.0,United Kingdom,2.95,531.49,2,16.0,418,315.0
14941.0,United Kingdom,2.95,182.09999999999997,1,7.0,579,0.0
14942.0,United Kingdom,5.95,746.56,4,4.75,402,109.0
14943.0,United Kingdom,5.95,107.62,1,5.0,664,0.0
14944.0,United Kingdom,16.95,9574.919999999996,19,15.842105263157896,30,34.83
14945.0,United Kingdom,2.95,179.39999999999998,1,11.0,414,0.0
14946.0,United Kingdom,5.75,100.9,1,3.0,15,0.0
14947.0,United Kingdom,18.95,1049.79,6,9.0,73,110.0
14948.0,United Kingdom,9.95,1066.57,6,10.5,24,38.8
14949.0,United Kingdom,8.95,498.55,4,6.75,470,83.33
14950.0,United Kingdom,9.95,361.25,1,19.0,20,0.0
14951.0,United Kingdom,12.75,311.69000000000005,1,20.0,80,0.0
14952.0,United Kingdom,16.95,17244.249999999996,32,9.59375,60,21.52
14953.0,United Kingdom,12.75,1002.87,4,64.5,26,136.67
14954.0,United Kingdom,19.95,503.4399999999999,2,63.0,13,690.0
14955.0,United Kingdom,9.95,163.76999999999998,1,31.0,733,0.0
14956.0,United Kingdom,0.53,1325.0,1,4.0,422,0.0
14957.0,United Kingdom,10.75,333.28999999999996,2,14.5,254,391.0
14958.0,United Kingdom,15.95,957.94,6,12.0,148,117.2
14959.0,United Kingdom,7.95,684.9700000000001,4,14.75,65,76.67
14960.0,United Kingdom,9.95,221.27000000000004,2,13.5,9,162.0
14961.0,United Kingdom,14.95,16328.900000000005,22,30.454545454545453,11,34.05
14962.0,United Kingdom,12.75,366.9100000000001,4,3.5,271,104.0
14963.0,United Kingdom,9.95,3158.6299999999997,12,41.083333333333336,10,46.55
14964.0,United Kingdom,12.75,206.21,1,13.0,248,0.0
14965.0,United Kingdom,12.5,598.9999999999999,2,41.5,97,0.0
14966.0,United Kingdom,12.75,1115.84,6,26.666666666666668,15,141.6
14967.0,United Kingdom,12.75,1982.61,6,4.833333333333333,50,136.8
14968.0,United Kingdom,16.95,501.24,2,42.0,31,428.0
14969.0,United Kingdom,10.95,906.23,1,13.0,704,0.0
14970.0,United Kingdom,9.95,3593.4000000000005,12,9.416666666666666,69,53.64
14971.0,United Kingdom,15.95,1116.5699999999997,3,53.333333333333336,36,4.0
14972.0,United Kingdom,12.75,145.07000000000002,2,10.0,129,252.0
14973.0,United Kingdom,295.0,1314.45,3,10.666666666666666,108,58.5
14974.0,United Kingdom,9.95,114.39,1,21.0,38,0.0
14975.0,United Kingdom,12.75,472.39,2,13.0,58,363.0
14976.0,United Kingdom,14.95,749.8600000000001,6,11.666666666666666,58,53.6
14977.0,United Kingdom,4.25,31.929999999999996,1,4.0,726,0.0
14978.0,United Kingdom,18.95,3106.3399999999992,10,29.3,73,57.11
14979.0,United Kingdom,7.95,439.45999999999987,1,53.0,736,0.0
14980.0,United Kingdom,12.75,150.68,1,24.0,738,0.0
14981.0,United Kingdom,4.95,313.52,2,11.0,247,177.0
14982.0,United Kingdom,9.95,234.88,1,38.0,573,0.0
14983.0,United Kingdom,12.75,183.2000000000001,1,30.0,690,0.0
14984.0,United Kingdom,12.75,1271.41,6,9.333333333333334,20,135.2
14985.0,United Kingdom,9.95,296.74999999999994,2,43.5,199,159.0
14986.0,United Kingdom,9.95,566.9000000000001,2,50.0,377,307.0
14987.0,United Kingdom,7.95,1632.2500000000002,8,2.125,16,102.43
14988.0,United Kingdom,12.75,2066.6,7,34.857142857142854,212,64.5
14989.0,United Kingdom,12.75,342.40000000000003,1,18.0,662,0.0
14990.0,United Kingdom,14.95,305.41999999999996,2,21.5,613,118.0
14991.0,United Kingdom,9.95,314.66999999999996,1,21.0,431,0.0
14992.0,United Kingdom,8.5,210.49999999999997,1,27.0,443,0.0
14993.0,United Kingdom,5.95,36.129999999999995,1,10.0,564,0.0
14994.0,United Kingdom,18.95,882.3799999999999,5,61.6,383,59.75
14995.0,United Kingdom,10.65,233.23000000000002,2,30.5,39,241.0
14996.0,United Kingdom,6.95,442.2900000000001,2,20.5,482,0.0
14997.0,United Kingdom,1.95,771.3799999999999,4,9.5,47,202.33
14998.0,United Kingdom,14.95,770.73,4,31.75,171,144.67
14999.0,United Kingdom,12.75,129.48,1,9.0,593,0.0
15000.0,United Kingdom,8.25,490.52,1,77.0,48,0.0
15001.0,United Kingdom,16.95,228.85999999999999,2,26.5,395,0.0
15002.0,United Kingdom,19.95,4817.280000000001,9,41.111111111111114,116,72.25
15003.0,United Kingdom,14.95,1055.7,6,58.166666666666664,474,41.2
15004.0,United Kingdom,15.95,1245.9299999999994,1,157.0,148,0.0
15005.0,United Kingdom,16.95,13761.269999999997,56,43.785714285714285,16,12.65
15006.0,United Kingdom,16.95,820.1899999999998,2,103.0,52,402.0
15007.0,United Kingdom,9.95,156.91000000000003,1,12.0,160,0.0
15008.0,United Kingdom,0.4,360.0,2,6.0,481,157.0
15009.0,United Kingdom,16.65,1261.7799999999997,3,60.666666666666664,13,6.0
15010.0,United Kingdom,12.75,308.94000000000005,1,20.0,36,0.0
15011.0,United Kingdom,4.95,416.6,2,10.0,396,20.0
15012.0,United Kingdom,12.75,860.6199999999997,3,85.0,54,261.0
15013.0,United Kingdom,12.75,1641.3000000000002,10,35.5,488,20.67
15014.0,United Kingdom,4.95,260.16999999999996,2,17.5,44,133.0
15015.0,United Kingdom,12.75,2265.3199999999997,13,22.692307692307693,502,18.17
15016.0,United Kingdom,12.75,622.3000000000001,5,21.6,173,92.5
15017.0,United Kingdom,9.95,125.58000000000003,1,20.0,34,0.0
15018.0,United Kingdom,39.95,567.5099999999999,3,12.0,39,164.0
15019.0,United Kingdom,9.95,265.9999999999999,1,70.0,267,0.0
15020.0,United Kingdom,7.95,203.41999999999996,1,28.0,380,0.0
15021.0,United Kingdom,19.95,2689.5899999999992,12,59.833333333333336,9,43.91
15022.0,United Kingdom,39.95,1186.09,5,30.8,12,165.75
15023.0,United Kingdom,125.0,12069.040000000003,20,50.6,4,34.89
15024.0,United Kingdom,16.95,4075.5099999999993,16,23.1875,10,27.27
15025.0,United Kingdom,14.95,1005.1399999999999,2,72.5,34,535.0
15026.0,United Kingdom,14.95,1056.8100000000002,5,27.8,81,91.25
15027.0,United Kingdom,14.95,2974.0399999999995,10,9.1,31,65.44
15028.0,United Kingdom,9.95,1157.7099999999998,6,19.833333333333332,9,76.6
15029.0,United Kingdom,10.65,362.15000000000003,1,10.0,620,0.0
15030.0,United Kingdom,18.95,1967.16,8,4.125,72,81.43
15031.0,United Kingdom,16.95,2867.3700000000003,14,28.928571428571427,5,55.54
15032.0,United Kingdom,12.75,13285.65,8,15.625,257,67.14
15033.0,United Kingdom,15.95,2567.7200000000003,10,50.9,5,35.44
15034.0,United Kingdom,45.95,8282.449999999999,14,54.57142857142857,16,42.69
15035.0,United Kingdom,4.95,252.72999999999996,1,27.0,90,0.0
15036.0,United Kingdom,12.75,465.54999999999984,3,42.333333333333336,73,53.5
15037.0,United Kingdom,9.95,402.51,2,24.0,377,0.0
15038.0,United Kingdom,16.95,1269.9599999999998,9,31.555555555555557,59,45.25
15039.0,United Kingdom,24.95,39742.99000000002,93,30.021505376344088,10,7.36
15040.0,United Kingdom,7.49,7.49,1,1.0,542,0.0
15041.0,United Kingdom,11.95,293.6,2,53.0,171,274.0
15042.0,United Kingdom,12.75,315.45000000000005,2,4.5,200,396.0
15043.0,United Kingdom,10.95,2858.8,6,8.5,32,99.6
15044.0,United Kingdom,64.37,15769.419999999995,32,28.46875,20,22.32
15045.0,United Kingdom,12.75,633.66,2,6.0,152,105.0
15046.0,United Kingdom,35.95,7564.43,25,16.2,10,28.08
15047.0,United Kingdom,5.95,343.62,1,22.0,270,0.0
15048.0,United Kingdom,9.95,479.27,4,30.0,66,100.33
15049.0,United Kingdom,2.95,121.17000000000002,1,3.0,274,0.0
15050.0,United Kingdom,12.75,4138.870000000001,5,31.2,26,113.5
15051.0,United Kingdom,79.95,3920.1600000000008,9,32.22222222222222,24,88.88
15052.0,United Kingdom,39.95,215.78,1,30.0,320,0.0
15053.0,United Kingdom,4.95,697.79,3,23.666666666666668,5,138.0
15054.0,United Kingdom,8.25,302.0999999999999,2,57.0,13,28.0
15055.0,United Kingdom,19.95,560.0699999999999,3,28.333333333333332,475,123.5
15056.0,United Kingdom,9.95,133.45,1,7.0,521,0.0
15057.0,United Kingdom,14.95,3184.56,5,14.0,276,114.25
15058.0,United Kingdom,19.95,3377.1800000000003,16,22.3125,26,41.53
15059.0,United Kingdom,16.95,3426.8199999999997,19,31.263157894736842,41,38.06
15060.0,United Kingdom,12.75,301.84,4,30.0,9,0.0
15061.0,United Kingdom,12.75,136411.62999999998,127,7.7637795275590555,4,5.56
15062.0,United Kingdom,16.95,2585.62,8,19.875,72,76.29
15063.0,United Kingdom,15.95,370.79999999999995,1,5.0,214,0.0
15064.0,United Kingdom,12.75,1154.41,4,19.75,411,101.67
15065.0,United Kingdom,125.0,3304.71,5,33.2,38,92.75
15066.0,United Kingdom,12.75,760.59,1,42.0,54,0.0
15067.0,United Kingdom,79.95,3865.130000000001,5,35.6,79,131.75
15068.0,United Kingdom,14.95,1176.8499999999997,4,55.25,47,191.33
15069.0,United Kingdom,16.95,1109.5300000000007,1,70.0,180,0.0
15070.0,United Kingdom,16.95,843.2500000000001,3,11.0,373,175.5
15071.0,United Kingdom,12.75,1455.56,4,13.5,94,158.67
15072.0,United Kingdom,4.95,187.51999999999998,1,13.0,480,0.0
15073.0,United Kingdom,24.95,2357.04,8,19.875,10,95.43
15074.0,United Kingdom,4.95,1566.3300000000004,3,24.333333333333332,106,180.5
15075.0,United Kingdom,14.95,773.0300000000002,1,27.0,78,0.0
15076.0,United Kingdom,35.95,1425.8400000000001,3,26.666666666666668,173,174.0
15077.0,United Kingdom,12.75,2423.8800000000006,2,16.0,495,235.0
15078.0,United Kingdom,12.75,17566.520000000004,52,15.23076923076923,8,13.94
15079.0,United Kingdom,49.95,3688.7000000000007,11,13.181818181818182,213,51.6
15080.0,United Kingdom,5.95,546.25,2,15.5,428,74.0
15081.0,United Kingdom,19.95,1948.2699999999998,12,9.083333333333334,23,46.18
15082.0,United Kingdom,2.95,93.35,1,6.0,669,0.0
15083.0,United Kingdom,12.75,88.19999999999999,1,5.0,257,0.0
15084.0,United Kingdom,14.95,965.2,2,15.5,380,266.0
15085.0,United Kingdom,3.75,347.53999999999996,1,9.0,730,0.0
15086.0,United Kingdom,6.95,218.53000000000003,2,5.5,565,60.0
15087.0,United Kingdom,4.25,306.94,1,15.0,282,0.0
15088.0,United Kingdom,85.0,1140.27,2,28.5,22,45.0
15089.0,United Kingdom,16.95,2420.8400000000006,6,24.166666666666668,11,23.2
15090.0,United Kingdom,7.95,381.32000000000005,1,23.0,309,0.0
15091.0,United Kingdom,8.5,1023.1099999999999,3,19.0,68,303.5
15092.0,United Kingdom,12.75,773.16,3,15.0,216,123.0
15093.0,United Kingdom,12.75,13657.880000000001,23,14.434782608695652,19,32.05
15094.0,United Kingdom,4.25,83.0,2,2.5,464,181.0
15095.0,United Kingdom,16.95,3135.7400000000002,10,12.4,104,64.56
15096.0,United Kingdom,12.5,219.39,1,11.0,43,0.0
15097.0,United Kingdom,12.75,587.0500000000002,3,22.0,5,289.0
15098.0,United Kingdom,649.5,39619.5,3,1.0,183,0.0
15099.0,United Kingdom,4.95,410.48,1,23.0,85,0.0
15100.0,United Kingdom,10.95,2319.5,7,2.5714285714285716,334,60.67
15101.0,United Kingdom,39.95,1303.49,6,9.666666666666666,9,115.8
15102.0,United Kingdom,10.75,554.6699999999998,2,13.5,531,16.0
15103.0,United Kingdom,85.0,703.36,2,17.5,32,55.0
15104.0,United Kingdom,19.95,1002.5399999999998,2,34.5,197,85.0
15105.0,United Kingdom,9.95,3094.9100000000003,9,16.77777777777778,19,75.75
15106.0,United Kingdom,16.95,1407.7299999999998,5,20.0,18,62.25
15107.0,United Kingdom,14.95,868.5999999999999,9,5.222222222222222,312,17.0
15108.0,European Community,14.95,1150.75,3,19.0,142,42.5
15109.0,United Kingdom,16.95,961.8999999999999,3,16.0,246,244.5
15110.0,United Kingdom,39.95,1480.0,6,8.833333333333334,24,92.0
15111.0,United Kingdom,12.75,2730.87,5,30.2,30,140.25
15112.0,United Kingdom,8.5,209.4,1,7.0,612,0.0
15113.0,United Kingdom,8.5,3439.02,3,33.0,10,21.5
15114.0,United Kingdom,16.95,3400.1199999999994,12,19.25,31,35.0
15115.0,United Kingdom,16.65,528.1000000000001,2,17.5,19,714.0
15116.0,United Kingdom,10.95,1352.75,4,11.25,18,62.33
15117.0,United Kingdom,16.65,2484.32,8,16.375,15,88.0
15118.0,United Kingdom,0.17,244.8,1,1.0,135,0.0
15119.0,United Kingdom,39.95,266.4,1,14.0,246,0.0
15120.0,United Kingdom,39.95,343.8199999999999,1,21.0,134,0.0
15121.0,United Kingdom,25.0,457.72,2,14.0,51,238.0
15122.0,United Kingdom,12.75,4461.420000000001,11,20.727272727272727,115,50.2
15123.0,United Kingdom,14.95,4656.169999999999,5,36.6,8,156.0
15124.0,United Kingdom,14.95,450.82,4,7.75,23,209.33
15125.0,United Kingdom,79.95,16124.329999999996,24,10.0,26,25.57
15126.0,United Kingdom,16.95,449.48999999999995,2,12.5,537,150.0
15127.0,United Kingdom,39.95,711.5,2,14.0,66,454.0
15128.0,United Kingdom,12.75,1735.93,5,24.6,61,91.75
15129.0,United Kingdom,16.95,6860.18,23,9.0,51,25.0
15130.0,United Kingdom,5.95,330.11,1,22.0,170,0.0
15131.0,United Kingdom,7.95,80.28000000000002,1,7.0,395,0.0
15132.0,United Kingdom,6.75,977.9300000000001,5,10.4,19,60.75
15133.0,United Kingdom,8.5,1806.9,5,9.8,128,97.75
15134.0,United Kingdom,5.95,1596.2900000000004,10,8.5,15,44.78
15135.0,United Kingdom,16.95,293.78,2,10.0,240,317.0
15136.0,United Kingdom,4.95,1282.4500000000003,4,17.0,3,31.0
15137.0,United Kingdom,10.65,747.55,2,17.0,521,159.0
15138.0,United Kingdom,39.95,486.5899999999999,1,31.0,394,0.0
15139.0,United Kingdom,3.75,178.96000000000004,2,6.5,240,96.0
15140.0,United Kingdom,12.5,3239.44,8,14.0,53,55.43
15141.0,United Kingdom,9.95,1378.31,7,11.428571428571429,458,26.83
15142.0,United Kingdom,10.95,2608.9700000000003,6,23.666666666666668,47,90.6
15143.0,United Kingdom,12.75,563.6299999999999,2,15.5,226,206.0
15144.0,United Kingdom,12.75,12006.51,29,12.03448275862069,9,25.25
15145.0,United Kingdom,15.95,1194.7299999999998,4,16.75,5,81.0
15146.0,United Kingdom,10.4,1313.6600000000005,2,45.5,165,126.0
15147.0,United Kingdom,12.75,608.65,1,28.0,241,0.0
15148.0,United Kingdom,5.95,301.28999999999996,1,20.0,11,0.0
15149.0,United Kingdom,110.0,1524.6100000000001,4,17.0,134,171.67
15150.0,United Kingdom,24.95,8990.58,13,44.23076923076923,18,43.42
15151.0,United Kingdom,295.0,2085.61,2,28.5,424,86.0
15152.0,United Kingdom,14.95,5202.380000000002,14,21.428571428571427,10,52.69
15153.0,United Kingdom,16.95,329.25,1,22.0,32,0.0
15154.0,United Kingdom,12.75,1332.2599999999998,3,62.666666666666664,76,201.0
15155.0,United Kingdom,9.95,383.96999999999997,1,24.0,384,0.0
15156.0,United Kingdom,14.95,961.49,3,18.333333333333332,2,15.5
15157.0,United Kingdom,85.0,2597.880000000001,5,30.4,4,180.75
15158.0,United Kingdom,165.0,437.6600000000001,2,5.5,46,356.0
15159.0,United Kingdom,125.0,22049.4,34,23.823529411764707,2,12.67
15160.0,United Kingdom,7.95,589.27,4,5.75,358,20.67
15161.0,United Kingdom,5.95,119.92000000000003,1,33.0,389,0.0
15162.0,United Kingdom,10.95,241.49999999999997,1,12.0,732,0.0
15163.0,United Kingdom,8.5,304.47,2,14.5,19,173.0
15164.0,United Kingdom,14.95,2052.0199999999995,9,40.111111111111114,69,77.12
15165.0,United Kingdom,18.95,975.5000000000002,1,54.0,374,0.0
15166.0,United Kingdom,12.75,167.15999999999997,1,12.0,468,0.0
15167.0,United Kingdom,21.95,1659.67,5,62.6,321,87.75
15168.0,United Kingdom,7.95,106.56,1,5.0,26,0.0
15169.0,United Kingdom,12.75,569.22,2,29.5,383,344.0
15170.0,United Kingdom,5.95,81.15,1,4.0,407,0.0
15171.0,United Kingdom,7.45,1034.5,1,5.0,332,0.0
15172.0,United Kingdom,15.0,1624.0500000000002,5,22.0,9,56.5
15173.0,United Kingdom,9.95,1399.26,7,12.285714285714286,381,38.83
15174.0,United Kingdom,8.5,481.46,2,17.0,323,87.0
15175.0,United Kingdom,3.25,224.14000000000007,1,23.0,72,0.0
15176.0,United Kingdom,49.95,985.0900000000003,1,52.0,668,0.0
15177.0,United Kingdom,12.75,948.9299999999998,1,26.0,426,0.0
15178.0,United Kingdom,1.95,40.5,1,3.0,261,0.0
15179.0,United Kingdom,18.95,7426.820000000001,13,24.153846153846153,19,59.42
15180.0,United Kingdom,5.95,904.4300000000001,3,19.333333333333332,368,110.5
15181.0,United Kingdom,9.95,952.7,5,4.0,67,166.0
15182.0,United Kingdom,14.95,2942.752,11,11.363636363636363,155,50.0
15183.0,United Kingdom,7.95,637.0300000000001,3,12.666666666666666,548,18.0
15184.0,United Kingdom,12.75,689.95,4,21.25,30,231.0
15185.0,United Kingdom,39.95,310.62000000000006,1,21.0,71,0.0
15186.0,United Kingdom,12.75,1403.1999999999998,5,10.4,15,170.25
15187.0,United Kingdom,12.75,4655.08,15,6.0,2,14.64
15188.0,United Kingdom,12.75,310.42999999999995,1,23.0,726,0.0
15189.0,United Kingdom,85.0,17101.129999999997,46,5.239130434782608,2,10.8
15190.0,United Kingdom,16.95,834.4399999999999,1,40.0,435,0.0
15191.0,United Kingdom,10.75,588.05,3,11.666666666666666,464,112.5
15192.0,United Kingdom,9.95,1981.3899999999999,5,21.2,120,139.75
15193.0,United Kingdom,12.75,499.32,1,19.0,61,0.0
15194.0,United Kingdom,39.95,12187.680000000002,28,17.571428571428573,4,26.7
15195.0,United Kingdom,2.75,3861.0,1,1.0,3,0.0
15196.0,United Kingdom,4.25,316.25,2,21.5,433,293.0
15197.0,United Kingdom,34.95,1437.84,6,9.833333333333334,11,143.0
15198.0,United Kingdom,14.95,559.45,5,6.2,93,148.75
15199.0,United Kingdom,8.5,3122.4,10,5.1,60,56.78
15200.0,United Kingdom,10.95,549.0499999999998,1,30.0,495,0.0
15201.0,United Kingdom,5.45,1525.9000000000005,7,14.285714285714286,88,87.0
15203.0,United Kingdom,7.95,4400.18,15,22.866666666666667,26,49.86
15204.0,United Kingdom,8.5,316.58000000000004,1,9.0,358,0.0
15205.0,United Kingdom,16.95,653.24,2,18.5,86,42.0
15206.0,United Kingdom,2.95,420.29999999999995,4,2.25,11,88.33
15207.0,United Kingdom,2.95,657.27,3,8.0,417,65.0
15208.0,United Kingdom,12.75,968.0200000000001,6,8.0,2,84.2
15209.0,United Kingdom,8.95,178.97999999999996,1,13.0,731,0.0
15210.0,United Kingdom,49.95,1176.1899999999998,3,22.333333333333332,226,174.5
15211.0,United Kingdom,14.95,1277.48,2,37.5,61,304.0
15212.0,United Kingdom,9.95,195.42999999999998,2,5.0,242,135.0
15213.0,United Kingdom,2.95,325.0499999999999,2,12.0,319,11.0
15214.0,United Kingdom,12.75,1661.44,8,13.75,2,34.0
15215.0,United Kingdom,25.0,1496.4599999999998,7,16.142857142857142,47,94.0
15216.0,United Kingdom,14.95,486.09000000000003,2,12.0,88,531.0
15217.0,United Kingdom,7.95,426.2400000000001,1,28.0,564,0.0
15218.0,United Kingdom,12.75,11440.999999999998,22,18.181818181818183,11,31.62
15219.0,United Kingdom,12.75,685.45,2,13.0,177,472.0
15220.0,United Kingdom,12.5,1758.92,6,19.5,52,45.2
15221.0,United Kingdom,21.95,1816.0999999999997,4,8.5,367,90.0
15222.0,United Kingdom,7.95,3415.6599999999994,11,12.545454545454545,319,39.8
15223.0,United Kingdom,12.75,1117.1000000000001,5,6.8,226,126.75
15224.0,United Kingdom,10.65,837.2600000000001,5,7.0,359,83.25
15225.0,United Kingdom,8.5,409.4000000000001,1,23.0,235,0.0
15226.0,United Kingdom,12.75,154.41,1,8.0,311,0.0
15227.0,United Kingdom,16.95,2488.4900000000002,9,13.333333333333334,37,74.25
15228.0,United Kingdom,16.95,5570.52,6,39.0,67,86.2
15229.0,United Kingdom,2.95,160.5,1,9.0,587,0.0
15230.0,United Kingdom,4.95,429.6,2,11.5,240,1.0
15231.0,United Kingdom,4.95,228.35999999999993,1,14.0,622,0.0
15232.0,United Kingdom,4.95,612.06,2,15.5,114,27.0
15233.0,United Kingdom,4.95,59.400000000000006,1,1.0,402,0.0
15234.0,United Kingdom,4.25,197.0,1,14.0,277,0.0
15235.0,United Kingdom,16.95,2937.8100000000004,16,11.6875,218,11.0
15236.0,United Kingdom,4.95,321.05,1,15.0,299,0.0
15237.0,United Kingdom,16.95,1412.3200000000004,4,24.75,2,74.67
15238.0,United Kingdom,125.0,1056.54,3,16.666666666666668,30,76.5
15239.0,United Kingdom,8.5,764.34,2,24.5,11,68.0
15240.0,United Kingdom,16.95,4322.06,12,18.666666666666668,45,62.18
15241.0,United Kingdom,15.0,3032.31,11,16.727272727272727,67,58.2
15242.0,United Kingdom,3.95,302.04,1,4.0,423,0.0
15243.0,United Kingdom,16.95,927.2800000000002,2,30.5,75,360.0
15244.0,United Kingdom,39.95,850.1800000000002,3,16.0,66,300.0
15245.0,United Kingdom,9.95,4610.840000000001,8,18.5,135,65.43
15246.0,United Kingdom,12.75,780.4,3,17.0,239,158.0
15247.0,United Kingdom,8.95,967.1099999999999,3,5.666666666666667,123,207.0
15248.0,United Kingdom,12.75,1865.0299999999995,3,35.333333333333336,412,60.5
15249.0,United Kingdom,39.95,9147.149999999998,18,27.88888888888889,32,34.41
15250.0,United Kingdom,1.25,60.0,1,3.0,641,0.0
15251.0,United Kingdom,14.95,20118.919999999995,21,10.952380952380953,10,33.05
15252.0,United Kingdom,10.95,2053.06,5,23.6,37,143.5
15253.0,United Kingdom,18.95,2033.2899999999997,8,14.5,17,81.14
15254.0,United Kingdom,14.95,1073.4,3,22.333333333333332,128,216.5
15255.0,United Kingdom,24.95,3670.7699999999995,9,21.0,67,83.25
15256.0,United Kingdom,2.95,170.4,2,5.0,149,413.0
15257.0,United Kingdom,165.0,600.9,2,6.0,284,130.0
15258.0,United Kingdom,15.95,623.1600000000001,2,17.0,169,48.0
15259.0,United Kingdom,295.0,1182.3799999999999,4,14.25,513,56.33
15260.0,United Kingdom,18.95,9098.38,25,15.92,101,25.96
15261.0,United Kingdom,16.95,1508.0,4,23.0,136,99.0
15262.0,United Kingdom,12.75,418.82000000000005,3,8.666666666666666,324,81.5
15263.0,United Kingdom,8.5,156.50999999999996,1,12.0,107,0.0
15264.0,United Kingdom,10.95,844.2,2,27.5,65,466.0
15265.0,United Kingdom,16.95,3345.6400000000012,4,48.25,152,195.33
15266.0,United Kingdom,14.95,841.7,5,9.0,339,90.25
15267.0,United Kingdom,4.25,1717.36,5,2.2,23,39.75
15268.0,United Kingdom,12.75,941.25,3,7.333333333333333,479,63.0
15269.0,United Kingdom,145.0,1225.36,3,11.666666666666666,24,183.0
15270.0,United Kingdom,145.0,7193.990000000002,21,8.0,16,35.0
15271.0,United Kingdom,24.95,4639.29,24,26.0,8,20.48
15272.0,United Kingdom,125.0,2085.48,6,51.166666666666664,58,120.6
15273.0,United Kingdom,1.06,228.96,1,1.0,600,0.0
15274.0,United Kingdom,5.95,716.5699999999999,2,23.5,5,14.0
15275.0,United Kingdom,10.95,609.1899999999998,1,41.0,38,0.0
15276.0,United Kingdom,16.95,631.0299999999997,4,47.5,67,122.67
15277.0,United Kingdom,5.95,476.34,2,13.0,47,378.0
15278.0,United Kingdom,7.65,496.16,4,7.25,562,34.33
15279.0,United Kingdom,19.95,1541.74,5,18.8,355,79.75
15280.0,United Kingdom,19.95,406.22,3,20.333333333333332,173,199.0
15281.0,United Kingdom,34.95,8317.619999999995,16,32.625,59,24.07
15282.0,United Kingdom,6.45,348.59000000000003,1,27.0,571,0.0
15283.0,United Kingdom,16.95,135.43,3,3.0,391,63.5
15284.0,United Kingdom,4.95,24.75,1,1.0,501,0.0
15285.0,United Kingdom,1.95,94.91999999999999,1,6.0,408,0.0
15286.0,United Kingdom,4.95,240.55,1,3.0,50,0.0
15287.0,United Kingdom,5.95,854.58,5,7.2,23,178.5
15288.0,United Kingdom,12.75,3874.28,10,18.0,44,68.56
15289.0,United Kingdom,5.95,1570.7099999999998,5,19.4,30,147.75
15290.0,United Kingdom,16.95,10355.580000000002,26,11.23076923076923,5,25.52
15291.0,United Kingdom,16.95,13406.239999999998,39,6.282051282051282,26,18.21
15292.0,United Kingdom,15.95,180.93999999999997,1,25.0,202,0.0
15293.0,United Kingdom,2.95,247.50000000000003,1,19.0,666,0.0
15294.0,United Kingdom,8.95,222.29999999999998,1,15.0,411,0.0
15295.0,United Kingdom,6.95,217.2399999999999,1,53.0,655,0.0
15296.0,United Kingdom,14.95,10223.930000000004,12,44.583333333333336,51,57.45
15297.0,United Kingdom,8.5,635.0400000000001,3,13.0,11,26.5
15298.0,United Kingdom,9.95,8356.029999999997,23,19.217391304347824,3,32.64
15299.0,United Kingdom,65.91,7291.62,9,1.3333333333333333,68,78.5
15300.0,United Kingdom,12.5,496.4399999999999,1,28.0,65,0.0
15301.0,United Kingdom,12.75,7561.210000000003,17,22.352941176470587,51,24.5
15302.0,United Kingdom,16.95,291.04999999999995,1,15.0,731,0.0
15303.0,United Kingdom,15.95,1178.7799999999997,3,23.0,291,196.5
15304.0,United Kingdom,12.75,905.4499999999999,9,3.2222222222222223,61,44.75
15305.0,United Kingdom,7.95,93.6,1,5.0,556,0.0
15306.0,United Kingdom,10.75,3480.9800000000005,9,18.0,65,73.88
15307.0,United Kingdom,12.5,205.3,1,12.0,96,0.0
15308.0,United Kingdom,12.75,302.27000000000004,1,19.0,275,0.0
15309.0,United Kingdom,12.75,715.53,4,13.5,611,41.33
15310.0,United Kingdom,5.95,1634.64,1,45.0,479,0.0
15311.0,United Kingdom,34.95,113218.07000000008,207,21.405797101449274,1,3.05
15312.0,United Kingdom,10.95,2916.4900000000002,12,13.583333333333334,76,58.45
15313.0,United Kingdom,2.08,52.0,1,1.0,111,0.0
15314.0,United Kingdom,9.95,800.65,3,16.666666666666668,200,114.0
15315.0,United Kingdom,2.95,551.54,2,18.5,65,51.0
15316.0,United Kingdom,1.65,165.0,1,1.0,327,0.0
