,Invoice,CustomerID,Country,Datetime,ItemCount,Quantity,Max_Price,Value
23916,551162,12901.0,United Kingdom,2011-04-26 15:45:00,6,1336,1.85,339.24
23917,551163,12573.0,France,2011-04-26 15:52:00,28,84,9.95,160.54
23918,551164,17262.0,United Kingdom,2011-04-26 15:56:00,5,7,7.95,20.400000000000002
23919,551165,17262.0,United Kingdom,2011-04-26 15:58:00,1,96,0.85,81.6
23920,551166,17857.0,United Kingdom,2011-04-26 16:01:00,1,408,2.25,918.0
23921,551170,15145.0,United Kingdom,2011-04-26 16:40:00,15,187,8.5,301.79999999999995
23922,551171,13263.0,United Kingdom,2011-04-26 16:45:00,61,157,16.95,282.7
23923,551172,17854.0,United Kingdom,2011-04-26 16:53:00,12,64,4.95,111.76
23924,551181,13089.0,United Kingdom,2011-04-27 08:17:00,5,186,10.95,600.8999999999999
23925,551182,14282.0,United Kingdom,2011-04-27 08:43:00,8,128,1.65,107.28
23926,551183,17692.0,United Kingdom,2011-04-27 08:59:00,7,114,2.95,169.5
23927,551184,18220.0,United Kingdom,2011-04-27 09:03:00,2,288,1.06,305.28000000000003
23928,551185,16103.0,United Kingdom,2011-04-27 09:21:00,6,40,8.25,330.0
23929,551186,17857.0,United Kingdom,2011-04-27 10:01:00,1,60,0.42,25.2
23930,551187,14911.0,EIRE,2011-04-27 10:02:00,4,162,2.95,312.9
23931,551188,15898.0,United Kingdom,2011-04-27 10:03:00,3,118,2.75,312.6
23932,551189,16029.0,United Kingdom,2011-04-27 10:04:00,4,500,1.74,870.0
23933,551191,16698.0,United Kingdom,2011-04-27 10:52:00,1,320,2.55,816.0
23934,551192,16188.0,United Kingdom,2011-04-27 10:54:00,30,368,12.75,414.1199999999999
23935,551193,17954.0,United Kingdom,2011-04-27 11:05:00,37,150,8.95,228.14999999999995
23936,551194,14606.0,United Kingdom,2011-04-27 11:12:00,18,77,8.5,114.84
23937,551197,14078.0,United Kingdom,2011-04-27 11:26:00,10,68,7.65,166.4
23938,551198,13694.0,United Kingdom,2011-04-27 11:26:00,8,560,1.95,347.67999999999995
23939,551199,13018.0,United Kingdom,2011-04-27 11:30:00,24,348,2.55,373.44000000000005
23940,551200,17069.0,United Kingdom,2011-04-27 11:32:00,4,6,2.95,13.500000000000002
23941,551202,17436.0,United Kingdom,2011-04-27 11:33:00,4,48,2.55,122.39999999999999
23942,551211,13113.0,United Kingdom,2011-04-27 11:40:00,6,91,9.95,443.25
23943,551218,18077.0,United Kingdom,2011-04-27 11:41:00,20,126,4.25,167.92
23944,551234,17450.0,United Kingdom,2011-04-27 11:47:00,3,184,3.15,476.4
23945,551247,15640.0,United Kingdom,2011-04-27 11:56:00,10,131,9.95,316.85
23946,551250,17841.0,United Kingdom,2011-04-27 12:00:00,63,188,12.75,261.24
23947,551258,12621.0,Germany,2011-04-27 12:02:00,33,460,10.95,1065.8
23948,551259,17949.0,United Kingdom,2011-04-27 12:04:00,1,150,10.95,1642.5
23949,551262,14527.0,United Kingdom,2011-04-27 12:05:00,10,55,12.75,117.66000000000001
23950,551268,16965.0,United Kingdom,2011-04-27 12:08:00,25,243,7.95,192.06999999999996
23951,551269,12840.0,United Kingdom,2011-04-27 12:21:00,50,493,5.95,854.0699999999997
23952,551270,15891.0,United Kingdom,2011-04-27 12:35:00,61,441,12.75,521.9699999999999
23953,551271,17187.0,United Kingdom,2011-04-27 12:39:00,10,144,9.95,203.95
23954,551272,17530.0,United Kingdom,2011-04-27 12:49:00,1,12,2.49,29.880000000000003
23955,551273,14051.0,United Kingdom,2011-04-27 12:50:00,11,208,6.75,665.52
23956,551274,14235.0,United Kingdom,2011-04-27 12:57:00,17,280,6.75,414.23999999999995
23957,551275,13285.0,United Kingdom,2011-04-27 13:03:00,30,320,16.95,506.37999999999994
23958,551276,16016.0,United Kingdom,2011-04-27 13:06:00,34,89,10.95,219.01000000000005
23959,551277,13637.0,United Kingdom,2011-04-27 13:06:00,63,214,12.75,421.34999999999997
23960,551278,12483.0,Sweden,2011-04-27 13:13:00,11,108,4.25,283.0
23961,551279,16013.0,United Kingdom,2011-04-27 13:19:00,1,240,0.72,172.79999999999998
23962,551280,16016.0,United Kingdom,2011-04-27 13:31:00,7,18,8.95,89.1
23963,551281,13571.0,United Kingdom,2011-04-27 13:31:00,16,91,2.95,126.74000000000001
23964,551282,16919.0,United Kingdom,2011-04-27 13:44:00,31,116,9.95,223.33000000000007
23965,551283,16755.0,United Kingdom,2011-04-27 14:01:00,67,491,9.95,592.41
23966,551284,15005.0,United Kingdom,2011-04-27 14:05:00,47,163,9.95,253.94000000000008
23967,551286,13767.0,United Kingdom,2011-04-27 14:16:00,8,106,12.75,397.02
23968,551287,17961.0,United Kingdom,2011-04-27 14:17:00,3,20,0.85,15.399999999999999
23969,551288,13767.0,United Kingdom,2011-04-27 14:17:00,1,4,7.95,31.8
23970,551289,18226.0,United Kingdom,2011-04-27 14:18:00,20,482,5.95,720.9200000000001
23971,551290,13854.0,United Kingdom,2011-04-27 14:25:00,1,50,4.15,207.50000000000003
23972,551291,14298.0,United Kingdom,2011-04-27 14:26:00,47,3103,10.95,1502.7800000000004
23973,551292,14298.0,United Kingdom,2011-04-27 14:27:00,9,362,6.75,431.74
23974,551293,14298.0,United Kingdom,2011-04-27 14:28:00,28,618,1.95,428.64
23975,551294,13468.0,United Kingdom,2011-04-27 14:43:00,8,94,5.95,154.66000000000003
23976,551299,17530.0,United Kingdom,2011-04-27 14:48:00,1,4,3.75,15.0
23977,551301,17675.0,United Kingdom,2011-04-27 14:49:00,31,386,8.5,1007.3999999999999
23978,551305,16145.0,United Kingdom,2011-04-27 14:58:00,23,458,4.95,337.35999999999996
23979,551314,16333.0,United Kingdom,2011-04-27 15:07:00,5,2936,1.06,1292.9600000000003
23980,551315,17725.0,United Kingdom,2011-04-27 15:08:00,15,152,14.95,304.16
23981,551332,13078.0,United Kingdom,2011-04-27 16:23:00,13,165,8.5,450.45000000000005
23982,551334,17991.0,United Kingdom,2011-04-27 16:39:00,2,2,2.95,5.9
23983,551337,16418.0,United Kingdom,2011-04-27 16:54:00,18,87,24.95,145.91000000000003
23984,551338,15581.0,United Kingdom,2011-04-27 17:03:00,2,3,2.08,5.11
23985,551341,15189.0,United Kingdom,2011-04-28 07:52:00,6,223,10.95,459.45000000000005
23986,551342,16099.0,United Kingdom,2011-04-28 08:34:00,19,206,3.75,318.3
23987,551343,16187.0,United Kingdom,2011-04-28 08:57:00,7,46,12.75,200.2
23988,551344,16187.0,United Kingdom,2011-04-28 09:02:00,12,266,5.95,433.7
23989,551345,14646.0,Netherlands,2011-04-28 09:03:00,8,426,2.55,602.3599999999999
23990,551346,12362.0,Belgium,2011-04-28 09:12:00,28,272,7.95,450.2400000000001
23991,551347,15768.0,United Kingdom,2011-04-28 09:20:00,10,101,125.0,354.34999999999997
23992,551349,14740.0,United Kingdom,2011-04-28 10:03:00,25,224,3.75,371.4
23993,551350,16672.0,United Kingdom,2011-04-28 10:15:00,8,96,9.95,438.0
23994,551351,14298.0,United Kingdom,2011-04-28 10:20:00,128,4476,5.0,4390.560000000002
23995,551352,16637.0,United Kingdom,2011-04-28 10:20:00,16,140,35.95,303.61999999999995
23996,551383,17460.0,United Kingdom,2011-04-28 10:54:00,6,53,9.95,119.9
23997,551384,15223.0,United Kingdom,2011-04-28 11:31:00,8,98,10.95,454.9
23998,551385,16814.0,United Kingdom,2011-04-28 11:38:00,25,135,12.75,390.84999999999997
23999,551387,14240.0,United Kingdom,2011-04-28 11:40:00,10,79,8.95,226.85000000000002
24000,551389,12437.0,France,2011-04-28 11:45:00,7,146,12.75,191.09999999999997
24001,551390,15143.0,United Kingdom,2011-04-28 12:03:00,14,150,9.95,259.45
24002,551391,15514.0,United Kingdom,2011-04-28 12:06:00,15,152,4.15,385.2
24003,551392,13229.0,United Kingdom,2011-04-28 12:07:00,10,63,10.95,160.95
24004,551393,14973.0,United Kingdom,2011-04-28 12:22:00,5,51,295.0,654.6
24005,551395,14271.0,United Kingdom,2011-04-28 12:47:00,10,88,9.95,112.32000000000002
24006,551396,17720.0,United Kingdom,2011-04-28 12:49:00,16,178,16.95,430.37999999999994
24007,551397,15952.0,United Kingdom,2011-04-28 12:55:00,14,123,12.75,232.65000000000003
24008,551398,12417.0,Spain,2011-04-28 13:09:00,22,264,6.95,352.29999999999995
24009,551399,17874.0,United Kingdom,2011-04-28 13:17:00,30,123,16.95,371.2900000000001
24010,551400,17160.0,United Kingdom,2011-04-28 13:18:00,32,382,8.25,593.16
24011,551401,17874.0,United Kingdom,2011-04-28 13:23:00,2,4,1.55,6.0
24012,551412,15508.0,United Kingdom,2011-04-28 13:31:00,20,111,7.95,207.05
24013,551413,16227.0,United Kingdom,2011-04-28 13:33:00,6,90,6.95,314.22
24014,551414,15622.0,United Kingdom,2011-04-28 13:35:00,85,867,49.95,1537.1999999999998
24015,551415,15622.0,United Kingdom,2011-04-28 13:36:00,3,24,16.95,78.6
24016,551416,17874.0,United Kingdom,2011-04-28 13:39:00,1,4,5.95,23.8
24017,551417,15632.0,United Kingdom,2011-04-28 13:41:00,29,333,7.95,547.27
24018,551418,17893.0,United Kingdom,2011-04-28 13:50:00,16,161,9.95,112.25000000000004
24019,551420,17068.0,United Kingdom,2011-04-28 14:00:00,17,154,12.75,385.5
24020,551421,14077.0,United Kingdom,2011-04-28 14:04:00,6,20,9.95,82.5
24021,551424,12748.0,United Kingdom,2011-04-28 14:34:00,1,1,16.95,16.95
24022,551426,14022.0,United Kingdom,2011-04-28 14:39:00,28,487,3.95,440.0
24023,551427,14735.0,United Kingdom,2011-04-28 14:56:00,6,36,5.95,142.51999999999998
24024,551428,13499.0,United Kingdom,2011-04-28 14:59:00,12,144,9.95,305.56
24025,551436,16904.0,United Kingdom,2011-04-28 15:13:00,35,64,7.95,222.47000000000003
24026,551437,13725.0,United Kingdom,2011-04-28 15:13:00,11,76,4.95,152.79999999999998
24027,551438,13408.0,United Kingdom,2011-04-28 15:23:00,11,588,2.55,453.19999999999993
24028,551439,14758.0,United Kingdom,2011-04-28 15:26:00,16,102,14.95,327.71999999999997
24029,551440,15311.0,United Kingdom,2011-04-28 15:29:00,60,86,5.95,173.42999999999995
24030,551445,17991.0,United Kingdom,2011-04-28 15:58:00,3,23,12.75,87.45
24031,551462,15210.0,United Kingdom,2011-04-28 16:11:00,20,228,49.95,331.18
24032,551467,12600.0,Germany,2011-04-28 16:20:00,7,84,5.95,268.88
24033,551469,18037.0,United Kingdom,2011-04-28 16:23:00,6,6,8.95,15.27
24034,551470,16782.0,United Kingdom,2011-04-28 16:39:00,7,44,8.25,112.96
24035,551471,16370.0,United Kingdom,2011-04-28 16:40:00,63,169,12.75,275.5399999999999
24036,551501,16422.0,United Kingdom,2011-04-28 16:53:00,5,344,2.55,354.72
24037,551507,18272.0,United Kingdom,2011-04-28 18:11:00,22,276,3.75,340.72
24038,551514,17874.0,United Kingdom,2011-04-28 19:53:00,3,20,6.95,94.45
24039,551515,15606.0,United Kingdom,2011-05-01 10:51:00,7,104,6.35,320.88
24040,551516,14800.0,United Kingdom,2011-05-01 11:10:00,68,462,12.75,800.0099999999999
24041,551517,16931.0,United Kingdom,2011-05-01 11:14:00,48,136,7.95,204.23999999999998
24042,551518,15708.0,United Kingdom,2011-05-01 11:36:00,30,146,12.75,443.85
24043,551519,14304.0,United Kingdom,2011-05-01 11:50:00,17,139,15.95,383.45000000000005
24044,551520,13301.0,United Kingdom,2011-05-01 11:55:00,21,94,4.95,153.85999999999999
24045,551523,16634.0,United Kingdom,2011-05-01 12:09:00,1,18,2.95,53.1
24046,551524,16401.0,United Kingdom,2011-05-01 12:35:00,24,431,5.45,477.09000000000003
24047,551525,14667.0,United Kingdom,2011-05-01 12:37:00,21,274,8.95,439.85
24048,551527,14395.0,United Kingdom,2011-05-01 12:41:00,33,149,8.95,388.21000000000004
24049,551528,12841.0,United Kingdom,2011-05-01 12:54:00,8,47,9.95,116.09
24050,551529,12524.0,Germany,2011-05-01 13:18:00,32,639,9.95,950.33
24051,551530,12748.0,United Kingdom,2011-05-01 13:26:00,1,1,2.1,2.1
24052,551531,15376.0,United Kingdom,2011-05-01 13:45:00,59,375,21.95,654.1700000000002
24053,551532,16554.0,United Kingdom,2011-05-01 14:17:00,20,128,12.75,313.26000000000005
24054,551533,15407.0,United Kingdom,2011-05-01 14:58:00,38,77,14.95,164.86
24055,551534,14655.0,United Kingdom,2011-05-01 14:59:00,14,522,2.08,810.5600000000001
24056,551535,17615.0,United Kingdom,2011-05-01 15:33:00,5,69,9.95,153.75
24057,551539,12598.0,France,2011-05-03 08:40:00,20,368,4.15,528.88
24058,551542,14732.0,United Kingdom,2011-05-03 09:05:00,17,156,9.95,306.5
24059,551543,16055.0,United Kingdom,2011-05-03 09:26:00,8,22,24.95,134.8
24060,551544,12683.0,France,2011-05-03 09:33:00,20,350,8.5,620.84
24061,551545,12683.0,France,2011-05-03 09:34:00,1,6,4.15,24.900000000000002
24062,551546,18062.0,United Kingdom,2011-05-03 09:34:00,15,172,14.95,316.12000000000006
24063,551548,14149.0,United Kingdom,2011-05-03 09:44:00,28,218,12.75,446.62000000000006
24064,551549,17501.0,United Kingdom,2011-05-03 09:46:00,15,151,8.25,248.25
24065,551550,17501.0,United Kingdom,2011-05-03 09:47:00,3,9,12.75,40.35
24066,551555,17315.0,United Kingdom,2011-05-03 10:25:00,3,125,1.95,108.87
24067,551556,14191.0,United Kingdom,2011-05-03 10:30:00,10,113,8.25,150.32000000000002
24068,551558,17841.0,United Kingdom,2011-05-03 10:41:00,81,152,12.75,327.71
24069,551559,16133.0,United Kingdom,2011-05-03 10:42:00,6,422,110.0,612.16
24070,551560,16133.0,United Kingdom,2011-05-03 10:43:00,10,402,11.15,820.74
24071,551561,17422.0,United Kingdom,2011-05-03 10:49:00,17,128,4.95,306.82
24072,551562,13026.0,United Kingdom,2011-05-03 10:51:00,1,192,0.83,159.35999999999999
24073,551563,16210.0,United Kingdom,2011-05-03 10:55:00,5,374,8.25,1102.8600000000001
24074,551564,16609.0,United Kingdom,2011-05-03 10:56:00,33,226,8.5,534.6500000000001
24075,551566,13113.0,United Kingdom,2011-05-03 11:11:00,4,133,8.5,609.5
24076,551576,17857.0,United Kingdom,2011-05-03 11:19:00,1,60,0.36,21.599999999999998
24077,551584,15620.0,United Kingdom,2011-05-03 11:22:00,29,205,29.95,450.5199999999999
24078,551595,12891.0,United Kingdom,2011-05-03 11:33:00,1,600,0.34,204.00000000000003
24079,551599,15696.0,United Kingdom,2011-05-03 11:34:00,17,87,12.75,312.49
24080,551603,16745.0,United Kingdom,2011-05-03 11:34:00,24,237,4.15,467.7
24081,551616,15048.0,United Kingdom,2011-05-03 11:40:00,38,90,9.95,157.75
24082,551617,16013.0,United Kingdom,2011-05-03 11:41:00,1,192,2.55,489.59999999999997
24083,551618,16013.0,United Kingdom,2011-05-03 11:42:00,3,158,4.95,626.1
24084,551623,12843.0,United Kingdom,2011-05-03 11:44:00,11,99,12.75,214.14999999999998
24085,551647,13089.0,United Kingdom,2011-05-03 11:59:00,4,36,3.29,62.28
24086,551649,12643.0,France,2011-05-03 12:02:00,3,120,2.55,162.48
24087,551650,13089.0,United Kingdom,2011-05-03 12:02:00,54,616,12.75,1110.7199999999996
24088,551651,14800.0,United Kingdom,2011-05-03 12:03:00,1,10,0.85,8.5
24089,551652,12643.0,France,2011-05-03 12:03:00,4,192,2.55,336.24
24090,551653,13282.0,United Kingdom,2011-05-03 12:03:00,14,84,8.5,344.7
24091,551654,16837.0,United Kingdom,2011-05-03 12:04:00,2,18,10.95,195.1
24092,551655,17757.0,United Kingdom,2011-05-03 12:07:00,20,79,8.5,115.95
24093,551656,14911.0,EIRE,2011-05-03 12:10:00,37,297,14.95,619.1999999999999
24094,551657,14911.0,EIRE,2011-05-03 12:12:00,31,235,16.95,545.0099999999999
24095,551658,16746.0,United Kingdom,2011-05-03 12:13:00,29,307,5.95,481.64
24096,551660,15271.0,United Kingdom,2011-05-03 12:16:00,6,54,9.95,106.66
24097,551661,15656.0,United Kingdom,2011-05-03 12:17:00,4,11,8.5,63.910000000000004
24098,551662,16210.0,United Kingdom,2011-05-03 12:24:00,8,123,4.95,311.13
24099,551665,17442.0,United Kingdom,2011-05-03 12:35:00,22,230,15.95,374.0
24100,551686,13668.0,United Kingdom,2011-05-03 12:53:00,21,338,7.95,478.51000000000005
24101,551687,14135.0,United Kingdom,2011-05-03 13:22:00,13,468,8.5,309.35
24102,551688,14107.0,United Kingdom,2011-05-03 13:31:00,13,179,5.95,299.80999999999995
24103,551693,15582.0,United Kingdom,2011-05-03 13:36:00,22,255,9.95,303.61000000000007
24104,551696,14110.0,United Kingdom,2011-05-03 13:39:00,29,402,4.95,797.2599999999999
24105,551698,13694.0,United Kingdom,2011-05-03 13:52:00,8,645,3.95,1132.95
24106,551702,13014.0,United Kingdom,2011-05-03 14:16:00,15,135,12.75,494.84999999999997
24107,551713,16230.0,United Kingdom,2011-05-03 15:12:00,19,195,12.75,275.92999999999995
24108,551714,16806.0,United Kingdom,2011-05-03 15:15:00,15,79,8.5,147.12999999999997
24109,551715,13102.0,United Kingdom,2011-05-03 15:23:00,19,203,8.5,337.37999999999994
24110,551717,13263.0,United Kingdom,2011-05-03 15:59:00,57,129,12.75,257.8600000000001
24111,551720,18146.0,United Kingdom,2011-05-03 16:35:00,4,27,5.95,76.65
24112,551721,14711.0,United Kingdom,2011-05-03 16:49:00,32,95,6.75,288.75
24113,551724,15976.0,United Kingdom,2011-05-03 17:12:00,50,125,7.95,209.98999999999998
24114,551725,13798.0,United Kingdom,2011-05-04 08:15:00,4,260,6.75,565.0
24115,551726,13798.0,United Kingdom,2011-05-04 08:17:00,5,288,2.55,593.52
24116,551727,14245.0,United Kingdom,2011-05-04 08:40:00,41,345,14.95,688.3499999999998
24117,551728,12720.0,Germany,2011-05-04 08:51:00,8,110,2.08,133.6
24118,551729,12720.0,Germany,2011-05-04 08:52:00,1,10,2.08,20.8
24119,551730,16539.0,United Kingdom,2011-05-04 09:52:00,8,66,6.75,306.35999999999996
24120,551731,14307.0,United Kingdom,2011-05-04 09:57:00,28,311,7.95,424.41999999999996
24121,551733,13012.0,United Kingdom,2011-05-04 10:15:00,15,146,12.75,313.62
24122,551734,18178.0,United Kingdom,2011-05-04 10:15:00,33,409,9.95,465.99
24123,551736,17443.0,Canada,2011-05-04 10:47:00,1,504,1.06,534.24
24124,551739,18118.0,United Kingdom,2011-05-04 10:58:00,43,69,14.95,141.93999999999994
24125,551747,14298.0,United Kingdom,2011-05-04 11:00:00,58,4760,5.95,2805.28
24126,551774,14606.0,United Kingdom,2011-05-04 11:12:00,29,50,9.95,109.38000000000001
24127,551775,12886.0,United Kingdom,2011-05-04 11:21:00,47,416,12.75,775.0
24128,551776,13268.0,United Kingdom,2011-05-04 11:23:00,40,226,2.95,250.04
24129,551791,13220.0,United Kingdom,2011-05-04 11:26:00,15,96,12.75,476.28999999999996
24130,551809,17511.0,United Kingdom,2011-05-04 11:32:00,28,1498,8.5,3566.1400000000003
24131,551810,15719.0,United Kingdom,2011-05-04 11:32:00,43,123,7.95,231.26999999999998
24132,551811,15039.0,United Kingdom,2011-05-04 11:37:00,33,249,12.75,756.7300000000001
24133,551812,15527.0,United Kingdom,2011-05-04 11:39:00,20,182,9.95,319.74
24134,551813,18065.0,United Kingdom,2011-05-04 11:43:00,13,70,7.95,224.78
24135,551814,18065.0,United Kingdom,2011-05-04 11:45:00,6,34,9.95,95.79999999999998
24136,551815,18065.0,United Kingdom,2011-05-04 11:46:00,4,34,7.95,77.1
24137,551816,15906.0,United Kingdom,2011-05-04 11:50:00,32,117,10.95,271.8299999999999
24138,551817,17974.0,United Kingdom,2011-05-04 11:50:00,21,87,7.95,172.76999999999995
24139,551818,12569.0,Germany,2011-05-04 11:57:00,7,142,4.95,166.74
24140,551819,14739.0,United Kingdom,2011-05-04 11:58:00,6,374,6.75,364.18000000000006
24141,551820,12645.0,Germany,2011-05-04 12:11:00,19,238,2.95,393.6
24142,551821,16942.0,United Kingdom,2011-05-04 12:20:00,27,101,9.95,270.02
24143,551822,13524.0,United Kingdom,2011-05-04 12:26:00,9,100,4.95,159.20000000000002
24144,551823,17955.0,United Kingdom,2011-05-04 12:29:00,11,46,8.5,261.95
24145,551824,15128.0,United Kingdom,2011-05-04 12:32:00,33,360,12.75,483.70000000000005
24146,551825,16942.0,United Kingdom,2011-05-04 12:32:00,2,4,8.5,22.9
24147,551826,17955.0,United Kingdom,2011-05-04 12:33:00,2,20,0.42,8.4
24148,551832,15987.0,United Kingdom,2011-05-04 13:11:00,1,24,0.39,9.36
24149,551833,16779.0,United Kingdom,2011-05-04 13:12:00,20,324,6.75,500.09
24150,551834,16610.0,United Kingdom,2011-05-04 13:13:00,6,66,2.95,75.66
24151,551835,17646.0,United Kingdom,2011-05-04 13:17:00,24,128,10.4,411.54
24152,551836,17394.0,United Kingdom,2011-05-04 13:22:00,4,241,9.95,203.86999999999995
24153,551839,15311.0,United Kingdom,2011-05-04 13:34:00,5,176,7.95,453.02000000000004
24154,551840,15144.0,United Kingdom,2011-05-04 13:36:00,16,302,6.75,1030.7
24155,551842,16678.0,United Kingdom,2011-05-04 13:52:00,13,186,4.95,223.21999999999997
24156,551843,16094.0,United Kingdom,2011-05-04 13:57:00,16,164,10.95,252.09999999999994
24157,551844,14173.0,United Kingdom,2011-05-04 14:03:00,11,40,16.95,114.04
24158,551845,17961.0,United Kingdom,2011-05-04 14:03:00,8,10,7.95,17.14
24159,551846,13047.0,United Kingdom,2011-05-04 14:11:00,19,176,12.75,419.00000000000006
24160,551849,16258.0,United Kingdom,2011-05-04 14:33:00,35,372,9.95,1032.4599999999998
24161,551850,13731.0,United Kingdom,2011-05-04 14:33:00,18,112,14.95,302.4699999999999
24162,551851,17511.0,United Kingdom,2011-05-04 14:43:00,2,200,7.5,997.5
24163,551852,14948.0,United Kingdom,2011-05-04 14:52:00,13,72,9.95,278.4
24164,551854,13576.0,United Kingdom,2011-05-04 14:55:00,4,80,9.95,302.88
24165,551855,12836.0,United Kingdom,2011-05-04 15:08:00,62,443,16.95,814.7099999999998
24166,551856,15027.0,United Kingdom,2011-05-04 15:25:00,6,264,1.45,312.71999999999997
24167,551857,13037.0,United Kingdom,2011-05-04 15:33:00,18,136,12.75,326.8999999999999
24168,551858,18041.0,United Kingdom,2011-05-04 15:33:00,16,98,9.95,128.01000000000002
24169,551859,14336.0,United Kingdom,2011-05-04 15:37:00,14,301,9.95,230.03
24170,551860,15508.0,United Kingdom,2011-05-04 15:41:00,16,32,12.75,110.64
24171,551862,17384.0,United Kingdom,2011-05-04 16:07:00,3,43,5.95,227.65
24172,551868,12540.0,Spain,2011-05-04 16:29:00,40,739,9.95,1156.1099999999997
24173,551869,16767.0,United Kingdom,2011-05-04 16:36:00,31,537,3.75,418.20000000000005
24174,551870,17811.0,United Kingdom,2011-05-04 16:51:00,14,132,7.95,194.30000000000004
24175,551872,12955.0,United Kingdom,2011-05-04 17:19:00,10,124,9.95,206.60000000000002
24176,551874,16422.0,United Kingdom,2011-05-05 07:37:00,4,222,2.95,385.14
24177,551875,17061.0,United Kingdom,2011-05-05 08:16:00,2,196,4.15,484.12000000000006
24178,551876,14867.0,United Kingdom,2011-05-05 08:18:00,16,136,9.95,313.4
24179,551877,16990.0,United Kingdom,2011-05-05 08:30:00,1,100,1.79,179.0
24180,551878,15129.0,United Kingdom,2011-05-05 08:32:00,2,30,4.25,119.7
24181,551879,13831.0,United Kingdom,2011-05-05 08:33:00,3,78,12.75,311.29999999999995
24182,551880,17374.0,United Kingdom,2011-05-05 09:05:00,16,56,8.5,303.82
24183,551881,13784.0,United Kingdom,2011-05-05 09:11:00,6,556,12.75,346.08000000000004
24184,551882,13873.0,United Kingdom,2011-05-05 09:13:00,7,37,12.75,108.95
24185,551883,13762.0,United Kingdom,2011-05-05 09:15:00,7,272,1.65,306.72
24186,551884,16109.0,United Kingdom,2011-05-05 09:17:00,15,528,1.95,296.88
24187,551885,16700.0,United Kingdom,2011-05-05 09:18:00,25,447,4.25,378.24
24188,551886,12569.0,Germany,2011-05-05 09:23:00,6,48,2.95,111.18
24189,551887,12593.0,France,2011-05-05 09:29:00,10,98,3.95,200.00000000000003
24190,551888,15304.0,United Kingdom,2011-05-05 09:29:00,1,4,12.75,51.0
24191,551889,18198.0,United Kingdom,2011-05-05 09:34:00,11,248,2.55,306.7200000000001
24192,551890,14340.0,United Kingdom,2011-05-05 09:44:00,6,58,6.75,134.7
24193,551891,17429.0,United Kingdom,2011-05-05 09:53:00,17,256,8.5,186.85999999999999
24194,551893,17675.0,United Kingdom,2011-05-05 10:07:00,16,222,8.5,464.3
24195,551894,12971.0,United Kingdom,2011-05-05 10:20:00,3,39,5.45,64.95000000000002
24196,551895,12877.0,United Kingdom,2011-05-05 10:22:00,2,28,4.95,89.4
24197,551896,13711.0,United Kingdom,2011-05-05 10:29:00,9,122,5.95,170.96
24198,551897,13711.0,United Kingdom,2011-05-05 10:31:00,4,18,9.95,81.10000000000001
24199,551902,17512.0,United Kingdom,2011-05-05 10:49:00,2,168,0.85,99.6
24200,551907,16027.0,United Kingdom,2011-05-05 10:51:00,3,149,9.95,116.94999999999999
24201,551944,14553.0,United Kingdom,2011-05-05 11:08:00,16,51,12.75,110.38
24202,551946,18229.0,United Kingdom,2011-05-05 11:18:00,3,44,8.5,307.0
24203,551950,14911.0,EIRE,2011-05-05 11:38:00,22,192,12.75,316.86
24204,551951,18094.0,United Kingdom,2011-05-05 11:46:00,3,1200,0.72,633.0
24205,551952,15838.0,United Kingdom,2011-05-05 11:47:00,2,194,2.55,494.7
24206,551953,13448.0,United Kingdom,2011-05-05 11:53:00,37,388,12.75,593.7199999999997
24207,551954,14515.0,United Kingdom,2011-05-05 12:13:00,16,177,8.5,425.40000000000003
24208,551955,13199.0,United Kingdom,2011-05-05 12:22:00,2,420,1.25,321.48
24209,551956,15021.0,United Kingdom,2011-05-05 12:22:00,44,110,12.75,277.9699999999999
24210,551957,16949.0,United Kingdom,2011-05-05 12:24:00,8,66,125.0,303.5400000000001
24211,551958,13883.0,United Kingdom,2011-05-05 12:37:00,22,200,1.95,263.24
24212,551959,13883.0,United Kingdom,2011-05-05 12:38:00,7,55,8.5,112.63000000000001
24213,551960,18239.0,United Kingdom,2011-05-05 12:38:00,26,197,9.95,466.71000000000004
24214,551961,13883.0,United Kingdom,2011-05-05 12:39:00,19,192,12.75,386.50000000000006
24215,551962,17955.0,United Kingdom,2011-05-05 12:40:00,5,15,8.25,123.75
24216,551963,13266.0,United Kingdom,2011-05-05 12:52:00,16,258,4.95,305.9
24217,551966,15356.0,United Kingdom,2011-05-05 13:14:00,64,225,4.95,369.95
24218,551967,16457.0,United Kingdom,2011-05-05 13:19:00,9,140,5.95,208.36
24219,551976,15061.0,United Kingdom,2011-05-05 13:29:00,5,232,10.95,809.4
24220,551977,15061.0,United Kingdom,2011-05-05 13:34:00,3,124,7.65,225.60000000000002
24221,551978,17527.0,United Kingdom,2011-05-05 13:43:00,7,57,12.75,292.10999999999996
24222,551979,14199.0,United Kingdom,2011-05-05 13:44:00,2,28,10.95,185.39999999999998
24223,551980,17849.0,United Kingdom,2011-05-05 13:46:00,4,35,39.95,109.25
24224,551981,13694.0,United Kingdom,2011-05-05 13:53:00,3,352,2.55,897.5999999999999
24225,551982,15023.0,United Kingdom,2011-05-05 13:56:00,102,628,14.95,1045.6899999999991
24226,551983,17735.0,United Kingdom,2011-05-05 14:32:00,34,335,12.75,562.2899999999998
24227,551984,15841.0,United Kingdom,2011-05-05 14:37:00,17,234,4.95,281.65999999999997
